file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Ken Carson - Turn Up.wav,Ken Carson,152.03,D Minor / Try G Minor,118.74,79,81,81,75,-0.0,-6.71,6.71,True,32.19,42.86,24.96,16.83,15.36,14.49,14.28,14.09,12.97,13.4,11.56,Medium,High,6.41,Clipping detected: 48624 samples are near/over the limit.,,,
Ken Carson - X.wav,Ken Carson,140.62,C# Minor,129.78,73,69,69,81,0.0,-6.06,6.06,True,32.09,42.51,25.4,16.93,15.16,14.13,14.09,14.29,13.64,13.67,11.73,Medium,High,5.66,Clipping detected: 82328 samples are near/over the limit.,,,
Ken Carson - Xposed.wav,Ken Carson,150.67,E Minor,230.47,60,53,53,75,0.01,-4.96,4.97,True,31.19,42.04,26.77,16.54,14.64,13.97,13.77,14.31,13.82,13.9,12.87,High,High,4.38,Clipping detected: 263818 samples are near/over the limit.,,,
Ken Carson - Yale.wav,Ken Carson,143.01,F Minor / Try A# Minor,106.56,79,81,81,75,0.0,-7.25,7.25,True,32.74,42.6,24.66,17.44,15.31,14.36,14.11,14.13,13.3,13.48,11.18,Medium,High,5.31,Clipping detected: 8002 samples are near/over the limit.,,,
Ken Carson - catastrophe.wav,Ken Carson,150.67,F Major / Try C Major,130.29,60,53,53,75,0.0,-4.47,4.47,True,32.55,41.69,25.75,16.49,16.06,14.22,13.75,13.72,13.13,13.35,12.41,Medium,High,3.92,Clipping detected: 124754 samples are near/over the limit.,,,
Ken Carson - delusional.wav,Ken Carson,148.03,E Minor / Try G Minor,130.01,83,86,86,75,-0.0,-7.18,7.18,True,31.38,41.87,26.75,16.64,14.74,13.84,13.9,14.12,13.38,14.05,12.71,High,High,8.0,Clipping detected: 645 samples are near/over the limit.,,,
Ken Carson - i need u.wav,Ken Carson,156.25,D Major / Try A Major,148.84,79,81,81,75,-0.0,-7.04,7.04,True,31.86,41.88,26.26,16.48,15.38,13.86,13.96,14.07,13.27,13.69,12.57,High,High,3.7,Clipping detected: 18026 samples are near/over the limit.,,,
Ken Carson - leather jacket.wav,Ken Carson,140.62,C Minor / Try F Minor,157.77,83,86,86,75,0.0,-9.33,9.33,True,30.63,41.91,27.46,15.98,14.65,14.04,13.92,13.96,13.24,14.04,13.42,High,High,4.51,Clipping detected: 2654 samples are near/over the limit.,,,
Ken Carson - loading.wav,Ken Carson,144.23,E Minor / Try D Minor,186.85,81,81,81,81,-0.0,-8.97,8.97,True,30.77,43.31,25.93,16.1,14.67,14.42,14.49,14.4,13.61,14.03,11.9,Medium,High,5.7,Clipping detected: 11696 samples are near/over the limit.,,,
Ken Carson - margiela.wav,Ken Carson,145.47,C Minor / Try F Minor,140.18,71,69,69,75,0.01,-6.12,6.13,True,30.5,42.18,27.32,16.26,14.24,13.86,13.84,14.49,14.05,14.12,13.2,High,High,6.93,Clipping detected: 110446 samples are near/over the limit.,,,
Ken Carson - mewtwo.wav,Ken Carson,150.67,C# Minor / Try G# Minor,128.08,79,81,81,75,0.0,-8.07,8.07,True,30.82,42.44,26.73,15.4,15.42,14.13,14.25,14.07,13.22,13.8,12.93,Medium,High,6.09,Clipping detected: 11131 samples are near/over the limit.,,,
Ken Carson - more chaos.wav,Ken Carson,143.01,C Minor / Try G Minor,141.17,79,81,81,75,0.0,-8.67,8.67,True,30.5,42.75,26.75,15.42,15.08,14.32,14.26,14.16,13.34,13.94,12.82,High,High,6.69,Clipping detected: 9956 samples are near/over the limit.,,,
Ken Carson - overseas.wav,Ken Carson,150.67,F# Minor,141.08,81,81,81,81,0.0,-8.62,8.63,True,30.78,42.17,27.05,15.34,15.44,13.87,13.97,14.33,13.83,13.84,13.2,High,High,3.04,Clipping detected: 19782 samples are near/over the limit.,,,
Ken Carson - ss.wav,Ken Carson,140.62,C# Minor,184.45,79,81,81,75,0.0,-9.03,9.03,True,31.6,41.99,26.4,16.03,15.57,13.98,13.83,14.18,13.45,13.63,12.77,High,High,7.12,Clipping detected: 21150 samples are near/over the limit.,,,
Ken Carson - toxic.wav,Ken Carson,140.62,A Major / Try E Major,165.44,83,86,86,75,-0.0,-9.14,9.14,True,30.84,41.57,27.6,15.14,15.7,14.02,13.68,13.87,13.36,13.98,13.62,High,High,3.62,Clipping detected: 5507 samples are near/over the limit.,,,
Ken Carson - yes.wav,Ken Carson,143.01,F Minor / Try A# Minor,175.04,79,81,81,75,-0.0,-7.74,7.74,True,30.85,43.03,26.12,15.96,14.88,14.09,14.36,14.58,14.03,13.97,12.15,Medium,High,5.5,Clipping detected: 15764 samples are near/over the limit.,,,
"Ken Carson, Destroy Lonely - Paranoid.wav",Ken Carson,150.67,G# Minor / Try C# Minor,128.05,79,81,81,75,0.0,-7.92,7.92,True,31.68,42.45,25.87,16.45,15.24,14.28,13.9,14.26,13.45,13.68,12.18,Medium,High,5.54,Clipping detected: 6875 samples are near/over the limit.,,,
