file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
D Savage - Dream.wav,D Savage,160.71,A Minor,228.5,81,81,81,81,-0.0,-11.23,11.23,True,31.97,42.97,25.06,16.56,15.41,14.43,14.65,13.89,13.11,13.35,11.71,Medium,High,5.3,Clipping detected: 12339 samples are near/over the limit.,,,
D Savage - Drowning.wav,D Savage,152.03,D# Major,130.01,83,86,86,75,0.0,-8.06,8.06,True,32.7,43.46,23.84,17.08,15.63,14.68,14.76,14.02,13.16,13.03,10.81,Low,High,6.01,Clipping detected: 5978 samples are near/over the limit.,,,
D Savage - Empire.wav,D Savage,159.2,D Minor,144.04,79,81,81,75,0.0,-9.75,9.75,True,30.62,43.4,25.98,15.93,14.68,14.08,14.27,15.06,14.38,13.8,12.18,Medium,High,7.07,Clipping detected: 17909 samples are near/over the limit.,,,
D Savage - Everything Freestyle.wav,D Savage,140.62,A Major,191.51,83,86,86,75,-0.0,-11.57,11.57,True,30.9,42.45,26.66,15.65,15.25,14.08,13.99,14.37,13.84,14.02,12.63,High,High,6.05,Clipping detected: 3257 samples are near/over the limit.,,,
D Savage - Fairytale.wav,D Savage,137.2,F Minor,120.35,83,86,86,75,0.0,-8.79,8.79,True,30.49,43.16,26.35,15.43,15.06,14.61,14.4,14.14,13.65,13.9,12.45,Medium,High,6.69,Clipping detected: 3497 samples are near/over the limit.,,,
D Savage - Feel Important.wav,D Savage,170.45,G# Minor,259.94,89,94,94,76,-2.36,-13.59,11.23,False,32.14,43.48,24.38,16.57,15.57,14.42,14.73,14.33,13.14,13.11,11.27,Medium,High,4.84,Mud range is elevated around 250-500 Hz.,,,
D Savage - Fly Shit.wav,D Savage,152.03,D# Minor,115.71,83,86,86,75,-0.0,-11.48,11.48,True,30.95,44.02,25.03,16.21,14.74,14.94,14.75,14.33,13.51,13.14,11.89,Medium,High,4.6,Clipping detected: 6 samples are near/over the limit.,,,
D Savage - Get Money (Interlude).wav,D Savage,144.23,F Minor,53.93,75,86,86,50,0.0,-11.22,11.22,True,31.68,43.22,25.1,16.79,14.89,13.85,14.4,14.97,14.25,13.84,11.25,Medium,High,6.81,Clipping detected: 1830 samples are near/over the limit.,,,
D Savage - H.W.P.wav,D Savage,140.62,E Minor,170.18,83,86,86,75,-0.0,-14.77,14.77,True,30.58,43.8,25.62,16.15,14.42,14.42,14.66,14.73,14.06,13.62,12.0,Medium,High,4.37,Clipping detected: 24 samples are near/over the limit.,,,
D Savage - Half Evil.wav,D Savage,160.71,D Minor,96.15,80,86,86,65,0.0,-9.77,9.77,True,31.02,43.5,25.48,16.22,14.8,14.69,14.57,14.24,13.61,13.56,11.92,Medium,High,5.64,Clipping detected: 399 samples are near/over the limit.,,,
D Savage - Handle That.wav,D Savage,150.67,C Minor,162.01,84,86,84,81,-0.93,-16.72,15.79,False,33.02,42.19,24.8,16.44,16.57,13.97,14.08,14.14,13.59,13.92,10.87,Low,High,3.28,Mud range is elevated around 250-500 Hz.,,,
D Savage - How Does It Feel.wav,D Savage,119.68,F# Minor,158.38,83,86,86,75,-0.05,-13.15,13.09,True,31.22,43.43,25.35,16.54,14.68,14.48,14.56,14.39,13.59,13.58,11.78,Medium,High,6.05,Clipping detected: 4 samples are near/over the limit.,,,
D Savage - How I Got It.wav,D Savage,148.03,E Minor,131.9,84,86,86,81,-0.0,-12.63,12.63,True,31.15,43.82,25.03,16.15,14.99,14.54,14.7,14.59,13.75,13.24,11.79,Medium,High,5.39,Clipping detected: 573 samples are near/over the limit.,,,
D Savage - IDC (feat. Trippie Redd).wav,D Savage,125.0,D# Major,133.4,84,86,86,81,0.0,-8.69,8.69,True,31.19,44.23,24.58,16.17,15.02,15.05,14.78,14.39,13.51,12.87,11.71,Medium,High,5.63,Clipping detected: 5711 samples are near/over the limit.,,,
"D Savage - JOKER, PT. 2.wav",D Savage,125.0,A Minor,148.41,84,86,86,81,-0.0,-8.64,8.64,True,31.56,44.12,24.32,16.79,14.78,14.8,14.85,14.47,13.17,13.0,11.32,Medium,High,5.0,Clipping detected: 305 samples are near/over the limit.,,,
D Savage - Jarad Higgins.wav,D Savage,140.62,C Minor,110.23,84,86,86,81,0.0,-10.28,10.28,True,30.09,44.68,25.24,15.27,14.82,15.11,15.15,14.42,13.77,13.52,11.72,Medium,High,3.36,Clipping detected: 1845 samples are near/over the limit.,,,
D Savage - Joker.wav,D Savage,140.62,D# Minor,151.13,73,70,70,81,-0.0,-16.94,16.94,True,28.76,45.02,26.22,14.3,14.46,15.13,14.97,14.93,14.1,13.76,12.46,Medium,High,4.51,Clipping detected: 57 samples are near/over the limit.,,,
