file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Lil Tony - Still Call My Dead Bros.wav,Lil Tony,153.41,E Minor,77.35,85,94,94,65,-5.86,-13.32,7.46,False,32.86,42.14,25.0,17.6,15.26,14.37,14.26,13.51,12.97,13.35,11.65,Medium,High,6.58,Mud range is elevated around 250-500 Hz.,,,
Lil Tony - Success.wav,Lil Tony,160.71,B Major,175.84,84,86,86,81,0.0,-12.59,12.59,True,29.11,44.62,26.26,14.44,14.68,15.09,14.79,14.74,14.17,13.91,12.35,Medium,High,3.87,Clipping detected: 691 samples are near/over the limit.,,,
Lil Tony - Thinking Wit My Pistol.wav,Lil Tony,150.67,C# Major,166.67,83,86,86,75,0.0,-10.5,10.5,True,31.28,42.69,26.03,16.27,15.01,14.55,14.39,13.75,13.38,13.86,12.18,Medium,High,8.03,Clipping detected: 56 samples are near/over the limit.,,,
Lil Tony - Trap Or Die.wav,Lil Tony,154.11,D Minor,108.71,83,86,86,75,-0.0,-6.57,6.57,True,32.16,42.61,25.23,17.2,14.96,14.04,14.45,14.13,13.55,13.52,11.71,Medium,High,5.7,Clipping detected: 37 samples are near/over the limit.,,,
Lil Tony - Ventriloquist.wav,Lil Tony,153.41,C# Minor,124.83,83,86,86,75,-0.0,-8.02,8.02,True,32.0,40.54,27.46,17.94,14.05,13.45,13.7,13.4,13.22,14.64,12.82,Medium,High,6.82,Clipping detected: 301 samples are near/over the limit.,,,
Lil Tony - Vintage.wav,Lil Tony,153.41,C# Major,132.73,82,86,84,75,-5.6,-15.91,10.31,False,30.72,44.05,25.24,15.78,14.94,15.0,14.71,14.33,13.7,13.4,11.84,Medium,High,3.75,Mud range is elevated around 250-500 Hz.,,,
Lil Tony - Who’s The Flyest.wav,Lil Tony,153.41,C# Minor,107.47,81,84,82,75,-0.28,-16.23,15.95,False,30.92,42.77,26.32,16.55,14.37,14.77,14.07,13.93,13.54,14.14,12.18,Medium,High,5.97,Mud range is elevated around 250-500 Hz.,,,
Lil Tony - credit over debit.wav,Lil Tony,148.03,F# Minor,118.92,79,81,81,75,0.0,-6.76,6.76,True,32.31,42.01,25.68,16.42,15.89,14.32,14.04,13.65,13.08,13.82,11.86,Medium,High,6.94,Clipping detected: 19830 samples are near/over the limit.,,,
Lil Tony - diamonds.wav,Lil Tony,122.28,C# Major,180.09,79,81,81,75,0.0,-8.66,8.66,True,32.14,42.33,25.53,16.9,15.24,14.67,13.87,13.78,13.36,13.62,11.91,Medium,High,7.76,Clipping detected: 28597 samples are near/over the limit.,,,
Lil Tony - dont get a bbl.wav,Lil Tony,153.41,C Major,112.57,88,94,94,75,-0.74,-13.56,12.82,False,31.29,42.61,26.1,16.15,15.15,14.52,14.35,13.74,13.08,13.97,12.13,Medium,High,6.08,Mud range is elevated around 250-500 Hz.,,,
Lil Tony - kamehameha.wav,Lil Tony,156.25,C Minor,51.94,72,81,81,50,-0.0,-6.75,6.75,True,32.99,43.0,24.0,17.52,15.47,14.6,14.6,13.8,13.01,12.94,11.06,Low,High,6.16,Clipping detected: 3170 samples are near/over the limit.,,,
Lil Tony- Hear Me Out.wav,Lil Tony,165.44,D Minor,96.39,65,65,65,65,0.0,-4.25,4.25,True,32.72,41.81,25.47,17.5,15.23,13.94,14.0,13.87,13.28,13.54,11.93,Medium,High,7.56,Clipping detected: 36976 samples are near/over the limit.,,,
