file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Fimiguerrero - MVP.wav,Fimiguerrero,130.81,D# Minor,107.25,81,81,81,81,-0.0,-8.23,8.23,True,30.92,42.83,26.25,15.68,15.24,14.12,14.37,14.33,13.9,13.66,12.59,High,High,4.92,Clipping detected: 12280 samples are near/over the limit.,,,
Fimiguerrero - Mandy.wav,Fimiguerrero,144.23,C Minor,90.0,78,81,81,71,0.0,-7.94,7.94,True,30.99,42.0,27.01,16.54,14.45,13.91,14.12,13.97,13.21,14.22,12.79,Medium,High,5.71,Clipping detected: 6058 samples are near/over the limit.,,,
Fimiguerrero - Ménage À Trois.wav,Fimiguerrero,150.67,D# Major,130.35,68,65,65,76,0.0,-5.6,5.6,True,32.09,42.93,24.98,16.95,15.14,14.69,14.35,13.89,13.27,13.2,11.79,Medium,High,4.7,Clipping detected: 41681 samples are near/over the limit.,,,
Fimiguerrero - Midas Touch.wav,Fimiguerrero,148.03,D# Major,169.8,84,86,86,81,-0.0,-8.37,8.37,True,30.7,42.55,26.74,15.9,14.8,14.28,14.18,14.09,13.37,13.86,12.88,High,High,3.08,Clipping detected: 2573 samples are near/over the limit.,,,
Fimiguerrero - Mistaken.wav,Fimiguerrero,140.62,D# Major,191.89,84,86,86,81,0.0,-13.37,13.37,True,30.54,43.23,26.23,16.01,14.53,14.49,14.27,14.48,14.01,13.85,12.39,Medium,High,6.75,Clipping detected: 106 samples are near/over the limit.,,,
Fimiguerrero - No Papz.wav,Fimiguerrero,152.03,F# Minor,101.04,81,81,81,81,0.0,-8.89,8.89,True,30.65,43.71,25.64,15.62,15.03,14.61,14.69,14.41,13.44,13.56,12.08,Medium,High,7.26,Clipping detected: 13500 samples are near/over the limit.,,,
Fimiguerrero - Osbatt.wav,Fimiguerrero,143.01,F# Major,243.36,80,81,81,76,0.0,-7.12,7.12,True,31.53,42.35,26.12,16.34,15.19,14.17,14.01,14.18,13.59,13.47,12.65,Medium,High,5.86,Clipping detected: 17958 samples are near/over the limit.,,,
Fimiguerrero - Ozempic.wav,Fimiguerrero,96.98,A# Minor,149.54,81,81,81,81,0.0,-7.59,7.59,True,31.63,42.71,25.65,16.07,15.56,14.48,14.26,13.97,13.28,13.31,12.34,Medium,High,6.08,Clipping detected: 15781 samples are near/over the limit.,,,
Fimiguerrero - PACK IT IN.wav,Fimiguerrero,144.23,F Minor,145.71,73,69,69,81,0.0,-7.88,7.88,True,30.8,42.41,26.78,16.4,14.4,13.84,14.22,14.35,13.97,14.12,12.66,High,High,5.71,Clipping detected: 72298 samples are near/over the limit.,,,
Fimiguerrero - PULL UP.wav,Fimiguerrero,142.41,E Minor,122.9,90,94,94,81,-0.5,-13.97,13.47,False,31.61,42.39,25.99,16.6,15.02,13.89,14.07,14.43,14.05,13.79,12.2,High,High,6.01,Mud range is elevated around 250-500 Hz.,,,
Fimiguerrero - Psuedo (feat. Sainte).wav,Fimiguerrero,145.47,F# Major,172.67,81,81,81,81,0.0,-10.32,10.32,True,30.75,43.83,25.42,15.47,15.27,14.81,14.75,14.27,13.52,13.34,12.09,Medium,High,5.5,Clipping detected: 10409 samples are near/over the limit.,,,
Fimiguerrero - REBEL.wav,Fimiguerrero,137.2,D# Major,111.44,84,86,86,81,-0.0,-9.6,9.6,True,30.72,42.35,26.93,16.39,14.34,13.91,14.01,14.43,14.21,14.09,12.84,High,High,3.38,Clipping detected: 3029 samples are near/over the limit.,,,
Fimiguerrero - Racks Up.wav,Fimiguerrero,162.26,D# Major,95.42,82,86,86,71,0.0,-8.25,8.25,True,31.37,43.11,25.53,15.31,16.06,14.08,14.42,14.62,13.7,13.56,11.97,Medium,High,5.93,Clipping detected: 364 samples are near/over the limit.,,,
Fimiguerrero - Rubberbands.wav,Fimiguerrero,160.71,D# Minor,120.06,84,86,86,81,0.0,-12.82,12.82,True,31.3,42.53,26.17,16.34,14.97,14.01,14.1,14.43,13.88,13.96,12.21,Medium,High,5.49,Clipping detected: 71 samples are near/over the limit.,,,
Fimiguerrero - SHUT UP.wav,Fimiguerrero,170.45,F Minor,135.65,84,86,86,81,-0.0,-12.7,12.7,True,31.0,41.98,27.03,15.97,15.03,14.04,13.96,13.97,13.65,14.42,12.61,Medium,High,5.52,Clipping detected: 448 samples are near/over the limit.,,,
Fimiguerrero - SPECIAL.wav,Fimiguerrero,156.25,F Major,101.12,84,86,86,81,0.0,-9.36,9.36,True,31.17,41.88,26.95,16.51,14.66,13.67,14.17,14.04,13.81,14.43,12.52,High,High,4.11,Clipping detected: 226 samples are near/over the limit.,,,
Fimiguerrero - STEP.wav,Fimiguerrero,152.03,C# Minor,113.71,84,86,86,81,0.0,-8.34,8.34,True,31.14,40.67,28.19,16.56,14.58,13.37,13.65,13.65,13.36,14.51,13.69,High,High,6.28,Clipping detected: 78 samples are near/over the limit.,,,
Fimiguerrero - Semolina.wav,Fimiguerrero,140.62,G Minor,82.59,78,81,81,71,-0.0,-9.82,9.82,True,30.59,44.79,24.62,15.17,15.43,15.25,14.93,14.62,13.62,13.06,11.56,Medium,High,6.22,Clipping detected: 8607 samples are near/over the limit.,,,
Fimiguerrero - Sense.wav,Fimiguerrero,145.47,C Minor,145.66,84,86,86,81,-0.0,-14.95,14.95,True,31.59,42.83,25.57,16.0,15.59,14.29,14.16,14.39,13.79,13.74,11.83,Medium,High,4.19,Clipping detected: 65 samples are near/over the limit.,,,
Fimiguerrero - Silhouette.wav,Fimiguerrero,117.19,A Minor,113.1,81,81,81,81,-0.0,-8.39,8.39,True,31.09,43.14,25.77,16.31,14.78,14.75,14.43,13.96,13.0,13.21,12.57,Medium,High,5.89,Clipping detected: 29028 samples are near/over the limit.,,,
Fimiguerrero - Spanish Guitar.wav,Fimiguerrero,145.47,G# Minor,183.72,81,81,81,81,-0.0,-7.57,7.57,True,31.26,42.2,26.54,16.08,15.18,13.86,14.26,14.07,13.54,13.7,12.84,High,High,5.97,Clipping detected: 13549 samples are near/over the limit.,,,
Fimiguerrero - Steff.wav,Fimiguerrero,152.03,F# Minor,176.95,84,86,86,81,0.0,-9.92,9.92,True,30.76,41.77,27.47,16.31,14.44,13.55,13.95,14.27,14.07,14.44,13.03,High,High,4.27,Clipping detected: 1892 samples are near/over the limit.,,,
Fimiguerrero - TOUCH ME.wav,Fimiguerrero,150.67,F# Minor,135.31,84,86,86,81,0.0,-9.62,9.62,True,30.98,43.2,25.82,15.97,15.01,14.64,14.41,14.15,13.6,14.03,11.79,Medium,High,5.79,Clipping detected: 1429 samples are near/over the limit.,,,
Fimiguerrero - Tartan.wav,Fimiguerrero,140.62,D# Minor,109.77,81,81,81,81,0.0,-9.49,9.49,True,30.35,42.79,26.86,15.43,14.93,14.23,14.36,14.2,13.74,14.04,12.82,High,High,8.89,Clipping detected: 30658 samples are near/over the limit.,,,
Fimiguerrero - Vanity.wav,Fimiguerrero,143.01,G Minor,148.13,84,86,86,81,-0.0,-13.24,13.24,True,29.93,42.1,27.97,15.03,14.9,13.81,14.06,14.23,13.97,14.57,13.4,High,High,6.2,Clipping detected: 471 samples are near/over the limit.,,,
