file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Jaydes - sloth.wav,Jaydes,148.03,G Major,121.73,79,78,78,81,-2.28,-19.83,17.55,False,31.29,46.04,22.67,13.45,17.84,16.55,15.27,14.22,12.9,12.25,10.41,Low,High,4.46,Mud range is elevated around 250-500 Hz.,,,
Jaydes - slugs.wav,Jaydes,165.44,D# Minor,84.44,78,81,81,71,-0.0,-6.48,6.48,True,30.85,42.19,26.96,16.68,14.16,14.32,14.0,13.88,13.3,13.75,13.21,Medium,High,3.32,Clipping detected: 34646 samples are near/over the limit.,,,
Jaydes - snake in my boot.wav,Jaydes,122.28,E Minor,85.01,82,86,86,71,-0.05,-11.95,11.9,True,32.83,43.04,24.13,16.7,16.14,15.13,14.41,13.5,12.56,12.9,11.23,Medium,High,4.96,Clipping detected: 1 samples are near/over the limit.,,,
Jaydes - south.wav,Jaydes,168.75,D# Minor,104.04,84,86,86,81,-0.0,-13.39,13.39,True,31.29,43.02,25.69,16.07,15.22,14.85,14.29,13.87,13.06,13.78,11.91,Medium,High,5.44,Clipping detected: 114 samples are near/over the limit.,,,
Jaydes - so？.wav,Jaydes,172.19,F# Major,50.02,70,78,78,51,-0.87,-17.96,17.08,False,30.87,47.4,21.73,13.51,17.36,16.53,15.92,14.94,12.97,11.98,9.75,Low,High,4.52,Mud range is elevated around 250-500 Hz.,,,
Jaydes - strain.wav,Jaydes,165.44,C Major,97.64,76,81,81,66,0.0,-7.35,7.35,True,31.04,42.86,26.1,16.77,14.28,14.47,14.37,14.02,12.84,13.79,12.31,Medium,High,6.15,Clipping detected: 5910 samples are near/over the limit.,,,
Jaydes - sugar.wav,Jaydes,156.25,C Minor,95.76,76,78,78,71,-1.85,-18.57,16.71,False,27.85,46.0,26.15,10.83,17.02,16.0,15.15,14.85,14.09,13.9,12.24,Medium,High,3.97,Mud range is elevated around 250-500 Hz.,,,
Jaydes - take you away.wav,Jaydes,156.25,F Major,121.44,86,86,86,85,-0.0,-11.64,11.64,True,29.43,46.73,23.84,14.15,15.28,15.94,15.83,14.96,13.76,12.76,11.08,Medium,Medium,2.02,Clipping detected: 2593 samples are near/over the limit.,,,
Jaydes - talk to me.wav,Jaydes,175.78,G Major,64.35,76,78,78,71,-5.69,-21.76,16.06,False,32.31,46.75,20.94,13.73,18.58,16.45,15.59,14.71,12.44,11.68,9.26,Low,High,4.44,Mud range is elevated around 250-500 Hz.,,,
Jaydes - tell me.wav,Jaydes,138.32,C# Major,111.71,81,81,81,81,0.0,-7.14,7.14,True,32.26,43.01,24.72,17.08,15.18,14.78,14.2,14.04,13.33,13.22,11.5,Medium,High,6.19,Clipping detected: 45653 samples are near/over the limit.,,,
Jaydes - the more you know.wav,Jaydes,138.32,B Minor,85.95,82,86,86,71,0.0,-10.51,10.51,True,29.67,45.23,25.1,14.16,15.51,15.0,15.52,14.7,13.7,13.31,11.78,Medium,High,3.39,Clipping detected: 1319 samples are near/over the limit.,,,
Jaydes - twig.wav,Jaydes,165.44,A# Minor,60.0,82,86,86,71,0.0,-11.53,11.53,True,29.86,44.48,25.66,13.08,16.77,14.92,14.72,14.84,14.37,13.38,12.28,Medium,High,3.7,Clipping detected: 344 samples are near/over the limit.,,,
Jaydes - tylenol.wav,Jaydes,130.81,C# Major,81.86,82,86,86,71,0.0,-12.37,12.37,True,30.62,42.15,27.23,15.4,15.21,14.28,14.16,13.71,12.89,14.05,13.18,High,High,6.05,Clipping detected: 1274 samples are near/over the limit.,,,
Jaydes - unallowed (leak).wav,Jaydes,159.2,F Major,146.56,84,86,86,81,0.0,-14.0,14.0,True,30.85,44.31,24.85,14.67,16.18,15.28,14.76,14.27,13.45,13.2,11.65,Medium,High,3.55,Clipping detected: 10 samples are near/over the limit.,,,
Jaydes - valentine.wav,Jaydes,165.44,D# Minor,118.18,81,81,81,81,0.0,-9.94,9.94,True,30.95,41.64,27.41,16.13,14.82,14.26,13.96,13.42,12.61,14.23,13.19,Medium,High,4.85,Clipping detected: 8048 samples are near/over the limit.,,,
Jaydes - wanna take advantage of you.wav,Jaydes,140.62,F# Minor,75.21,82,86,86,71,0.0,-12.39,12.39,True,29.51,43.95,26.54,14.29,15.22,14.68,14.88,14.39,13.86,13.95,12.58,High,High,3.5,Clipping detected: 2088 samples are near/over the limit.,,,
Jaydes - weird.wav,Jaydes,125.0,G Minor,110.02,79,78,78,81,-1.03,-17.26,16.23,False,31.19,44.8,24.02,13.81,17.37,16.24,14.64,13.91,13.13,12.65,11.37,Low,High,4.16,Mud range is elevated around 250-500 Hz.,,,
Jaydes - what happened (new unreleased).wav,Jaydes,165.44,B Minor,80.0,76,78,78,71,-6.45,-22.94,16.49,False,34.65,44.46,20.89,15.84,18.8,16.52,15.12,12.82,11.52,11.57,9.32,Low,High,3.12,Mud range is elevated around 250-500 Hz.,,,
Jaydes - who can i trust.wav,Jaydes,140.62,D# Minor,136.92,84,86,86,81,-0.0,-8.42,8.42,True,31.99,42.65,25.37,17.1,14.88,14.31,14.17,14.17,13.23,13.26,12.11,Medium,High,6.37,Clipping detected: 3234 samples are near/over the limit.,,,
Jaydes - ᐸ3.wav,Jaydes,150.67,G Minor,178.83,84,86,86,81,0.0,-13.86,13.86,True,31.13,43.23,25.63,15.79,15.35,14.85,14.51,13.87,13.0,13.37,12.26,Medium,High,6.06,Clipping detected: 11 samples are near/over the limit.,,,
