file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
OsamaSon - Cartel.wav,Osamason,148.03,D# Minor / Try C Minor,82.05,80,86,86,65,0.0,-6.6,6.61,True,32.47,41.05,26.48,16.96,15.51,13.58,13.75,13.71,13.19,13.64,12.85,High,High,8.13,Clipping detected: 2347 samples are near/over the limit.,,,
OsamaSon - Congrats.wav,Osamason,159.2,F Minor / Try A# Minor,99.9,81,86,86,69,0.0,-10.28,10.28,True,29.83,43.58,26.59,14.88,14.95,14.41,14.87,14.3,13.52,13.81,12.78,Medium,Medium,2.25,Clipping detected: 2194 samples are near/over the limit.,,,
OsamaSon - Demon Home.wav,Osamason,152.03,C# Minor / Try A Minor,91.93,57,53,53,65,0.0,-4.95,4.95,True,30.29,42.96,26.75,15.94,14.36,14.05,14.44,14.47,13.96,13.76,12.99,High,High,4.47,Clipping detected: 81485 samples are near/over the limit.,,,
OsamaSon - Dont Let Looks Fool.wav,Osamason,156.25,C Minor / Try F Minor,86.89,57,53,53,65,0.0,-5.3,5.3,True,31.27,42.13,26.59,16.65,14.63,13.71,14.31,14.1,13.5,13.88,12.71,High,High,7.32,Clipping detected: 182866 samples are near/over the limit.,,,
OsamaSon - FMJ.wav,Osamason,140.62,F Minor / Try C Minor,189.3,61,53,53,79,0.0,-3.99,4.0,True,31.06,42.17,26.77,16.24,14.81,13.84,14.14,14.19,13.84,13.91,12.86,High,Medium,2.59,Clipping detected: 225662 samples are near/over the limit.,,,
OsamaSon - Flxr.wav,Osamason,148.03,D Minor / Try C# Minor,105.11,68,65,65,75,0.0,-5.59,5.59,True,32.9,41.56,25.54,17.45,15.45,14.06,14.02,13.48,12.9,13.37,12.17,Medium,High,6.67,Clipping detected: 9997 samples are near/over the limit.,,,
OsamaSon - Fool.wav,Osamason,137.2,D Minor / Try G Minor,125.55,84,86,86,81,0.0,-8.29,8.29,True,31.16,43.06,25.78,16.78,14.37,14.27,14.42,14.37,13.7,13.52,12.26,Medium,High,5.2,Clipping detected: 722 samples are near/over the limit.,,,
OsamaSon - For Da Flex .wav,Osamason,148.03,C# Major / Try F Minor,117.66,79,81,81,75,0.0,-6.06,6.06,True,32.02,41.62,26.36,16.99,15.03,13.51,14.16,13.95,13.33,13.58,12.79,High,High,3.97,Clipping detected: 19414 samples are near/over the limit.,,,
OsamaSon - Freestyle.wav,Osamason,148.03,F# Minor / Try C# Minor,111.38,79,81,81,75,-0.0,-7.73,7.73,True,32.42,41.87,25.72,17.12,15.29,13.53,14.16,14.17,13.25,13.46,12.26,Medium,High,4.58,Clipping detected: 10374 samples are near/over the limit.,,,
OsamaSon - Frontin.wav,Osamason,156.25,D# Minor / Try G# Minor,136.68,83,86,86,75,-0.0,-9.47,9.47,True,31.27,43.56,25.17,14.53,16.74,14.75,14.39,14.42,13.78,13.26,11.92,Medium,High,3.47,Clipping detected: 883 samples are near/over the limit.,,,
