file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Nine Vicious - Just Landed.wav,Nine Vicious,140.62,A Major,117.35,81,81,81,81,0.0,-8.25,8.25,True,30.58,42.39,27.03,16.06,14.51,14.19,13.86,14.34,13.73,14.17,12.86,High,High,6.43,Clipping detected: 6844 samples are near/over the limit.,,,
Nine Vicious - Like Jlo.wav,Nine Vicious,137.2,F# Major,70.17,80,86,86,65,0.0,-8.35,8.35,True,30.13,43.13,26.74,16.41,13.71,14.08,14.55,14.5,13.54,13.72,13.02,Medium,High,6.74,Clipping detected: 385 samples are near/over the limit.,,,
Nine Vicious - Long Live Pope.wav,Nine Vicious,140.62,F Minor,120.0,82,81,81,85,-0.0,-6.15,6.15,True,31.27,42.31,26.43,16.52,14.75,13.91,14.17,14.23,13.51,13.41,13.01,Medium,Medium,2.81,Clipping detected: 17970 samples are near/over the limit.,,,
Nine Vicious - Love Hurts.wav,Nine Vicious,148.03,D Minor,117.47,79,81,81,75,0.0,-7.58,7.58,True,30.61,42.53,26.86,16.16,14.45,14.52,13.79,14.23,13.63,14.05,12.81,Medium,High,4.74,Clipping detected: 10957 samples are near/over the limit.,,,
Nine Vicious - MAD AF.wav,Nine Vicious,133.93,F# Minor,147.4,83,86,86,75,0.0,-7.51,7.51,True,31.47,41.86,26.67,16.82,14.65,13.82,13.85,14.19,13.34,13.54,13.14,Medium,High,3.87,Clipping detected: 919 samples are near/over the limit.,,,
Nine Vicious - Mad Rappers.wav,Nine Vicious,148.03,D# Major,141.82,60,53,53,75,0.0,-5.93,5.93,True,31.12,42.8,26.08,16.59,14.53,14.01,14.55,14.24,13.34,13.42,12.66,Medium,High,6.35,Clipping detected: 131665 samples are near/over the limit.,,,
Nine Vicious - Margiela Steppin.wav,Nine Vicious,158.45,C Major,138.86,79,81,81,75,-0.0,-7.6,7.6,True,30.83,42.95,26.22,16.26,14.58,14.26,14.26,14.43,13.86,13.56,12.66,Medium,High,4.94,Clipping detected: 14800 samples are near/over the limit.,,,
Nine Vicious - Mobb Deep.wav,Nine Vicious,165.44,C# Minor,104.55,81,81,81,81,-0.0,-6.33,6.33,True,31.33,42.58,26.09,16.21,15.13,14.2,14.17,14.2,13.53,13.27,12.82,Medium,High,3.86,Clipping detected: 11362 samples are near/over the limit.,,,
Nine Vicious - Moshpit.wav,Nine Vicious,138.32,C Major,96.69,76,81,81,65,0.0,-8.24,8.24,True,30.71,42.99,26.3,16.2,14.5,13.85,14.36,14.78,13.89,13.71,12.6,Medium,High,6.97,Clipping detected: 8020 samples are near/over the limit.,,,
Nine Vicious - Movin On.wav,Nine Vicious,140.62,D Major,178.29,83,86,86,75,0.0,-7.1,7.1,True,30.83,42.74,26.43,16.38,14.45,14.13,14.37,14.24,13.39,13.74,12.69,Medium,High,6.02,Clipping detected: 4306 samples are near/over the limit.,,,
Nine Vicious - My Speakers.wav,Nine Vicious,178.57,D# Minor,120.82,70,65,65,81,-0.0,-5.94,5.94,True,32.2,41.75,26.06,16.74,15.46,13.95,13.79,14.01,13.13,13.44,12.62,Medium,High,4.55,Clipping detected: 41063 samples are near/over the limit.,,,
Nine Vicious - New Means.wav,Nine Vicious,144.23,C Major,146.67,79,81,81,75,0.0,-6.18,6.18,True,30.04,43.19,26.77,16.37,13.67,14.0,14.74,14.46,13.66,14.03,12.74,Medium,High,6.36,Clipping detected: 31084 samples are near/over the limit.,,,
Nine Vicious - One Beer.wav,Nine Vicious,160.71,F# Minor,96.69,76,81,81,65,0.0,-8.5,8.5,True,31.07,42.54,26.38,16.21,14.86,14.39,13.97,14.19,13.55,13.74,12.64,Medium,High,3.27,Clipping detected: 5087 samples are near/over the limit.,,,
Nine Vicious - Outro.wav,Nine Vicious,144.23,D# Minor,123.32,83,86,86,75,-0.0,-8.66,8.66,True,31.68,42.13,26.19,16.59,15.09,14.25,13.84,14.04,13.39,13.57,12.63,Medium,High,4.83,Clipping detected: 3612 samples are near/over the limit.,,,
Nine Vicious - Paris Music.wav,Nine Vicious,137.2,D# Major,160.01,83,86,86,75,0.0,-6.36,6.36,True,31.49,41.66,26.85,16.65,14.84,13.73,13.97,13.95,13.31,13.99,12.86,Medium,High,4.69,Clipping detected: 6704 samples are near/over the limit.,,,
Nine Vicious - Pretty.wav,Nine Vicious,140.62,C# Major,164.47,60,53,53,75,0.0,-4.41,4.41,True,31.29,42.29,26.42,16.35,14.95,13.73,14.15,14.4,13.85,13.61,12.81,Medium,High,6.41,Clipping detected: 189417 samples are near/over the limit.,,,
Nine Vicious - RIP Keed.wav,Nine Vicious,140.62,F# Major,110.62,83,86,86,75,0.0,-8.58,8.58,True,31.29,42.95,25.76,16.34,14.95,14.43,14.36,14.16,13.25,13.19,12.57,Medium,High,4.92,Clipping detected: 4178 samples are near/over the limit.,,,
Nine Vicious - RIP POPE.wav,Nine Vicious,140.62,G# Major,140.02,83,86,86,75,0.0,-9.24,9.24,True,30.66,42.98,26.35,16.21,14.45,13.84,14.49,14.66,13.72,13.66,12.69,Medium,High,5.34,Clipping detected: 19 samples are near/over the limit.,,,
Nine Vicious - SAY PHAT !.wav,Nine Vicious,140.62,D Major,124.53,79,81,81,75,0.0,-6.12,6.12,True,31.35,42.3,26.35,16.55,14.8,13.77,14.45,14.08,13.29,13.68,12.67,Medium,High,4.6,Clipping detected: 11869 samples are near/over the limit.,,,
Nine Vicious - SOBS.wav,Nine Vicious,140.62,D Minor,168.7,79,81,81,75,0.0,-6.18,6.18,True,30.71,42.84,26.45,16.15,14.56,14.15,14.32,14.37,13.65,13.28,13.17,High,High,6.13,Clipping detected: 67819 samples are near/over the limit.,,,
Nine Vicious - STATEMENT.wav,Nine Vicious,156.25,C# Minor,160.64,81,81,81,81,0.0,-6.75,6.75,True,30.48,43.36,26.16,16.0,14.48,14.36,14.44,14.56,13.79,13.35,12.81,Medium,High,5.43,Clipping detected: 11166 samples are near/over the limit.,,,
Nine Vicious - Slatt Gospel.wav,Nine Vicious,148.03,G Minor,117.56,81,81,81,81,0.0,-8.51,8.51,True,30.01,43.19,26.8,16.04,13.96,14.39,14.51,14.29,13.44,13.79,13.01,Medium,High,5.15,Clipping detected: 8871 samples are near/over the limit.,,,
Nine Vicious - Slide Aht.wav,Nine Vicious,140.62,G# Minor,104.54,79,81,81,75,0.0,-6.36,6.36,True,31.75,41.7,26.55,16.76,14.99,13.98,14.02,13.7,12.9,13.86,12.7,Medium,High,5.72,Clipping detected: 5264 samples are near/over the limit.,,,
